,experiment_id,experiment_group,text,tweet_id,tweet_likes,retweets,tweet_created_at,user_id,in_reply_to_status_id,in_reply_to_user_id,in_reply_to_screen_name,dow,month_day,time,yr,ymd,tweet_id_char,created_at,description,location,followers_count,screen_name,statuses_count,favourites_count,verified,user_id_char,text_length,text_word_count,opinion_key,opinion_label,opinion_key,opinion_label
273,274,foxnews,@FoxNews He's blowing smoke hoping they will still believe their student loans will be cancelled Biden has no authority to forgive the loans.... Smoke and mirrors,1.59889244655695E+18,0,0,Sat Dec 03 04:10:39 +0000 2022,1.58916070279057E+18,1.5988205922869E+18,1367531,FoxNews,Sat,Dec 03,04:10:39,2022,2022-12-03,1.59889244655695E+18,Sun Nov 06 07:41:42 +0000 2022,,,14,rogerdery62,746,909,FALSE,1.58916070279057E+18,162,27,3,cannot judge support,1,Somewhat important
274,275,foxnews,"@FoxNews The debt forgiveness was a lie!
Biden doesn't have the power!
Supreme court has agreed to hear the Case next year So there may be a decision by June 2023.",1.59889253655448E+18,0,0,Sat Dec 03 04:11:01 +0000 2022,1.4925934298257E+18,1.5988205922869E+18,1367531,FoxNews,Sat,Dec 03,04:11:01,2022,2022-12-03,1.59889253655448E+18,Sat Feb 12 20:16:37 +0000 2022,"old person, grandma, mom","Arizona, USA",66,syleeone7,2795,4679,FALSE,1.4925934298257E+18,163,32,1,NEUTRAL support,0,Very important
275,276,foxnews,@FoxNews Get a job and pay your own damn student loan,1.59889623600999E+18,0,0,Sat Dec 03 04:25:43 +0000 2022,1.19831280461437E+18,1.5988205922869E+18,1367531,FoxNews,Sat,Dec 03,04:25:43,2022,2022-12-03,1.59889623600999E+18,Sat Nov 23 18:50:18 +0000 2019,Married Christian woman retired. Trump Supporter! I  honor and respect all armed forces.  Thank you to all armed forces and Police.   Trump Won,,476,April99254098,5463,6796,FALSE,1.19831280461437E+18,53,11,1,NEUTRAL support,0,Very important
276,277,foxnews,"@FoxNews See... again they are lying. Biden is just proposing the student loan forgiveness and blocked by Supreme Court right away this politician is telling lies already so he can get votes.
Can anyone tell the truth already? Can they tell people the truth?",1.59890380658642E+18,0,0,Sat Dec 03 04:55:48 +0000 2022,1.59868531064415E+18,1.5988205922869E+18,1367531,FoxNews,Sat,Dec 03,04:55:48,2022,2022-12-03,1.59890380658642E+18,Fri Dec 02 14:29:10 +0000 2022,,,0,CocoEN1010,30,14,FALSE,1.59868531064415E+18,258,44,1,NEUTRAL support,1,Somewhat important
277,278,foxnews,@FoxNews He is a liar 🤥 !! Even Nancy Pelosi said Biden has No authority to forgive any student loans . It is against the law and even Pelosi will not let him!! Stop 🛑 your lies!! He is suppose to be a man of God but he is a man of Satan!!,1.59890722129914E+18,0,0,Sat Dec 03 05:09:22 +0000 2022,1.5109590622252E+18,1.5988205922869E+18,1367531,FoxNews,Sat,Dec 03,05:09:22,2022,2022-12-03,1.59890722129914E+18,Mon Apr 04 12:35:34 +0000 2022,"Potter , Farmer , Rancher ,teacher",,35,DyAnn63057174,2435,1690,FALSE,1.5109590622252E+18,239,49,1,NEUTRAL support,1,Somewhat important
278,279,foxnews,"@FoxNews SO, warnock is willing to pay some of YOUR CONTRACTED student loan debt off?
wonderful running statement. 
I prefer not to give you 1 cent for your edu!
COVER YOUR OWN ASS!",1.59890974364468E+18,0,0,Sat Dec 03 05:19:23 +0000 2022,1.54648098609068E+18,1.5988205922869E+18,1367531,FoxNews,Sat,Dec 03,05:19:23,2022,2022-12-03,1.59890974364468E+18,Mon Jul 11 13:06:35 +0000 2022,ALWAYS checking the truth in every persons WORDS and ACTIONS on their network comments. HALF are just HALF true!,,47,tonyfailrocket1,532,310,FALSE,1.54648098609068E+18,181,33,1,NEUTRAL support,1,Somewhat important
279,280,foxnews,@FoxNews Why the government is even in the student loan business is ridiculous. To forgive the loans only makes a cash transfer from the pockets of the working class to a wealthier elite class.,1.59891970637038E+18,0,0,Sat Dec 03 05:58:59 +0000 2022,1.59155320611027E+18,1.59827072665358E+18,1367531,FoxNews,Sat,Dec 03,05:58:59,2022,2022-12-03,1.59891970637038E+18,Sat Nov 12 22:07:41 +0000 2022,,,2,BruceThom9,12,7,FALSE,1.59155320611027E+18,193,34,1,NEUTRAL support,1,Somewhat important
280,281,foxnews,"@FoxNews Buying votes. How about paying off my mortgage.  I paid off my student loan,????..",1.59892512193834E+18,0,0,Sat Dec 03 06:20:30 +0000 2022,1.05302242780498E+18,1.5988205922869E+18,1367531,FoxNews,Sat,Dec 03,06:20:30,2022,2022-12-03,1.59892512193834E+18,Thu Oct 18 20:38:05 +0000 2018,"44 years Law enforcement,  11 k9/Swat and 33 years Detective.","Virginia, USA",3,GaryDayton4,430,661,FALSE,1.05302242780498E+18,91,15,1,NEUTRAL support,0,Very important
281,282,foxnews,@FoxNews Any word on the @HerschelWalker abortion debt forgiveness program for his ex girlfriends? 👂🤡,1.59893185111644E+18,2,0,Sat Dec 03 06:47:14 +0000 2022,157525113.0,1.59893130978251E+18,1367531,FoxNews,Sat,Dec 03,06:47:14,2022,2022-12-03,1.59893185111644E+18,Sun Jun 20 02:44:41 +0000 2010,"Editor at #JesusIsNOTaRepublican
Political and Religious Irony",Midwest,693,LeftneckJesus,47463,22072,FALSE,157525113.0,101,14,3,cannot judge support,2,Not important at all
282,283,foxnews,"@FoxNews But it’s been stopped, the reason for the debt forgiveness was to get votes in reality so is that a lie he is fostering in his stumping then?",1.59893520441214E+18,0,0,Sat Dec 03 07:00:34 +0000 2022,1.44488497167239E+18,1.59893130978251E+18,1367531,FoxNews,Sat,Dec 03,07:00:34,2022,2022-12-03,1.59893520441214E+18,Mon Oct 04 04:40:37 +0000 2021,,"Rancho Cucamonga, CA",5,Bajacruising,119,447,FALSE,1.44488497167239E+18,150,30,1,NEUTRAL support,0,Very important
283,284,foxnews,"@FoxNews I urge all of you young student voters to read the Constitution. You will find that Congress
controls the purse strings not the president.Biden is 
Flat out lying about being able to forgive any student loans.All he wants is your votes to keep his corrupt 
regime in power.",1.59894259276214E+18,2,0,Sat Dec 03 07:29:55 +0000 2022,1.51886972591218E+18,1.59893130978251E+18,1367531,FoxNews,Sat,Dec 03,07:29:55,2022,2022-12-03,1.59894259276214E+18,Tue Apr 26 08:31:13 +0000 2022,Super PATRIOT,,11,annwestover25,3562,45,FALSE,1.51886972591218E+18,282,51,1,NEUTRAL support,0,Very important
284,285,foxnews,"@FoxNews Freebies, buying votes by bankrupting the country. Republicans should promise full debt forgiveness and 100,000 dollars to every citizen",1.59894478292321E+18,0,0,Sat Dec 03 07:38:37 +0000 2022,1.47991063149506E+18,1.59893130978251E+18,1367531,FoxNews,Sat,Dec 03,07:38:37,2022,2022-12-03,1.59894478292321E+18,Sat Jan 08 20:19:51 +0000 2022,I love sports,Florida,229,IvanMor95001511,22343,15689,FALSE,1.47991063149506E+18,145,21,1,NEUTRAL support,1,Somewhat important
285,286,foxnews,"@FoxNews Looks like gun control and student loan relief are totally dead.  If you can't afford college, then DON'T GO.",1.59894818801022E+18,0,0,Sat Dec 03 07:52:09 +0000 2022,8.33259260498702E+17,1.59894365010445E+18,1367531,FoxNews,Sat,Dec 03,07:52:09,2022,2022-12-03,1.59894818801022E+18,Sun Feb 19 10:17:43 +0000 2017,,By By,3,manfromuncle422,187,14,FALSE,8.33259260498702E+17,118,22,2,AGAINST student loan forgiveness,1,Somewhat important
286,287,foxnews,@FoxNews If you forgive this student loans then forgive and refunds all other loans from the starting of America!. Deceiving political is not healthy.,1.59895384949432E+18,0,0,Sat Dec 03 08:14:39 +0000 2022,1.57523494194774E+18,1.59827072665358E+18,1367531,FoxNews,Sat,Dec 03,08:14:39,2022,2022-12-03,1.59895384949432E+18,Wed Sep 28 21:28:01 +0000 2022,,,4,JohnIoane14,309,94,FALSE,1.57523494194774E+18,150,24,0,FOR student loan forgiveness,1,Somewhat important
287,288,foxnews,@FoxNews Warnock is trying to win votes by pushing an agenda that Biden had no authority to mandate. Student loan forgiveness  does not qualify for something that is a national emergency,1.59896606108877E+18,0,0,Sat Dec 03 09:03:10 +0000 2022,322948663.0,1.5988205922869E+18,1367531,FoxNews,Sat,Dec 03,09:03:10,2022,2022-12-03,1.59896606108877E+18,Fri Jun 24 00:47:13 +0000 2011,"Semi Retired, nervous about the future of our country, mostly for our children and grandchildren. Our country needs to get back to good old fashioned values.","Show Low,  AZ",35,Kate2011Kate,1194,95,FALSE,322948663.0,186,31,1,NEUTRAL support,1,Somewhat important
288,289,foxnews,"@FoxNews We have been telling you for years: THERE WILL BE NO MASS STUDENT DEBT FORGIVENESS.
   It is not a Republican led movement to sue against it and it is not within the presidents power without Congress and Congress will not do it either. Notice how a judge ruled day after mid term?",1.59897973890249E+18,0,0,Sat Dec 03 09:57:32 +0000 2022,1.58882337281684E+18,1.59893130978251E+18,1367531,FoxNews,Sat,Dec 03,09:57:32,2022,2022-12-03,1.59897973890249E+18,Sat Nov 05 09:19:52 +0000 2022,"Amateur writer, Manufacturer, Student for Teaching attempting 2 masters and taking a long time.  Republican moderate/Father of 2/Husband/Brother",Northwest Minnesota,42,ChrisCoolyard,2766,851,FALSE,1.58882337281684E+18,289,53,0,FOR student loan forgiveness,0,Very important
289,290,foxnews,@FoxNews Why should American taxpayers have to pay for student loans?,1.5989967221305E+18,0,0,Sat Dec 03 11:05:01 +0000 2022,1.5863038388391E+18,1.59827072665358E+18,1367531,FoxNews,Sat,Dec 03,11:05:01,2022,2022-12-03,1.5989967221305E+18,Sat Oct 29 10:28:40 +0000 2022,,,3,clevechesson1,65,30,FALSE,1.5863038388391E+18,69,11,1,NEUTRAL support,1,Somewhat important
290,291,foxnews,"@FoxNews Fool me 🤣🤣 once, fool me twice for my vote? I don't think so! Biden out of his 'Executive' league in ordering student loan forgiveness! Under the Constitution of the U.S. the power 4 student loan forgiveness belongs to 'Congress'!",1.59901061993973E+18,0,0,Sat Dec 03 12:00:14 +0000 2022,130522971.0,1.5988205922869E+18,1367531,FoxNews,Sat,Dec 03,12:00:14,2022,2022-12-03,1.59901061993973E+18,Wed Apr 07 14:50:39 +0000 2010,Retired and traveling...,"The Bronx, NY, USA",27,Nylsa17,13575,1102,FALSE,130522971.0,239,42,1,NEUTRAL support,1,Somewhat important
291,292,foxnews,@FoxNews Amazing Warnock is of course promoting the Big Lie that Biden was using to buy votes in the Mid-term elections. His canceling of student loan debt is not a power he has as the money for this lie is not within his power to spend.,1.59901478075671E+18,0,0,Sat Dec 03 12:16:46 +0000 2022,1.51913168850014E+18,1.5988205922869E+18,1367531,FoxNews,Sat,Dec 03,12:16:46,2022,2022-12-03,1.59901478075671E+18,Wed Apr 27 01:50:27 +0000 2022,,,9,TommySc20346014,688,1249,FALSE,1.51913168850014E+18,237,47,2,AGAINST student loan forgiveness,2,Not important at all
292,293,foxnews,@FoxNews Warlocks is lying to get the young voters your not getting you student loan money back or paid,1.59902411655567E+18,0,0,Sat Dec 03 12:53:52 +0000 2022,1.58787124253466E+18,1.59893130978251E+18,1367531,FoxNews,Sat,Dec 03,12:53:52,2022,2022-12-03,1.59902411655567E+18,Wed Nov 02 18:17:03 +0000 2022,Maga patriot --🇺🇸🇺🇸🇺🇸 --Ohio State Buckeyes 🏈🏈🏈🏈 Golfer🏌️‍♂️🏌️‍♂️⛳⛳⛳,"Ohio, USA",507,Kenosabe1969,1741,1175,FALSE,1.58787124253466E+18,103,19,1,NEUTRAL support,1,Somewhat important
293,294,foxnews,@FoxNews Student loan forgiveness probably won't survive a court challenge but vote for me because of student loan forgiveness that I had no part in implementing. Typical leftist making empty promises in search of low information votes.,1.59902468629767E+18,1,0,Sat Dec 03 12:56:08 +0000 2022,1.51949281104909E+18,1.5988205922869E+18,1367531,FoxNews,Sat,Dec 03,12:56:08,2022,2022-12-03,1.59902468629767E+18,Thu Apr 28 01:45:17 +0000 2022,,,91,GordonPiszar,357,719,FALSE,1.51949281104909E+18,236,38,1,NEUTRAL support,1,Somewhat important
294,295,foxnews,"@FoxNews Paid my last student loan bill 2 days ago. It wasnt easy to continue to pay it but I did throughout the pandemic. I signed up to borrow it, I paid it back. Others can do the same. CNBC did a poll and 73% say if it passes they will travel snd eat out. WTF? Pay your debts deadbeats",1.5990259133913E+18,0,0,Sat Dec 03 13:01:00 +0000 2022,1.37450422120307E+18,1.59827072665358E+18,1367531,FoxNews,Sat,Dec 03,13:01:00,2022,2022-12-03,1.5990259133913E+18,Tue Mar 23 23:32:23 +0000 2021,"I don't care, do you. Not a Bot. I dont want followers, Im not Jesus. Just a person with opinions in a world where you can be canceled for having free thought.",The greatest Country: U.S.A.,117,eyedontcaredoy1,2066,1696,FALSE,1.37450422120307E+18,289,60,1,NEUTRAL support,0,Very important
295,296,foxnews,"@FoxNews I only went to 5th grade. I should get a rebate.  Will Joe Biden pay off my van loan, buy me new kayaks? No...but I have to absorb paying off the peoples student loans who got the better paying jobs. Ha! Now I understand why Joe Biden figures the Gov. Needs 82,000 new IRS agents.",1.59903417265529E+18,2,0,Sat Dec 03 13:33:50 +0000 2022,1.52725536718868E+18,1.59893130978251E+18,1367531,FoxNews,Sat,Dec 03,13:33:50,2022,2022-12-03,1.59903417265529E+18,Thu May 19 11:51:00 +0000 2022,,,0,KCX04048599,32,4,FALSE,1.52725536718868E+18,289,58,0,FOR student loan forgiveness,0,Very important
296,297,foxnews,"@FoxNews THE DEBT FORGIVENESS THING IS DEAD, AND WARNOCK IS LOSING.",1.59903729843524E+18,0,0,Sat Dec 03 13:46:15 +0000 2022,1.48596832679488E+18,1.5988205922869E+18,1367531,FoxNews,Sat,Dec 03,13:46:15,2022,2022-12-03,1.59903729843524E+18,Tue Jan 25 13:31:54 +0000 2022,"Thinking in the tank.
Pianist.",,40,ronsturdevant4,2929,2612,FALSE,1.48596832679488E+18,67,11,2,AGAINST student loan forgiveness,0,Very important
297,298,foxnews,@FoxNews They should have colleges and universities lower their prices. It's stupid and ridiculous to pay for student loans that isn't fair to everyone,1.59905107507546E+18,0,0,Sat Dec 03 14:40:59 +0000 2022,1.23244858975178E+18,1.59893130978251E+18,1367531,FoxNews,Sat,Dec 03,14:40:59,2022,2022-12-03,1.59905107507546E+18,Tue Feb 25 23:35:08 +0000 2020,,,2,Celine50508413,576,410,FALSE,1.23244858975178E+18,151,26,1,NEUTRAL support,1,Somewhat important
298,299,foxnews,"@FoxNews There is no reason to make people who never took out student loans pay for other people who make poor financial decisions. If you go to college, make sure you get a useful degree.",1.59906503904212E+18,0,0,Sat Dec 03 15:36:29 +0000 2022,1.59552554020257E+18,1.59906467608356E+18,1367531,FoxNews,Sat,Dec 03,15:36:29,2022,2022-12-03,1.59906503904212E+18,Wed Nov 23 21:13:26 +0000 2022,"BS in Computer Science & Engineering from Princeton 2015
MS in Computer Science from Stanford 2017
AI, Cyber Security, Theoretical Computer Science enthusiast","Newark, Maryland",68,Novaordo92,42,3,FALSE,1.59552554020257E+18,188,35,1,NEUTRAL support,1,Somewhat important
299,300,foxnews,@FoxNews Debt forgiveness will never happen!,1.59906567401783E+18,11,0,Sat Dec 03 15:39:00 +0000 2022,7.03275228172931E+17,1.59906467608356E+18,1367531,FoxNews,Sat,Dec 03,15:39:00,2022,2022-12-03,1.59906567401783E+18,Fri Feb 26 17:47:35 +0000 2016,"I am a food blogger Slice of Taste, and owner of TarBox Hollow Poultry https://t.co/hs1TJXphGE I contribute to Homestead Hustle and Grit Magazine.",Northeast Nebraska,27,sliceoftaste,300,1807,FALSE,7.03275228172931E+17,44,6,1,NEUTRAL support,0,Very important
300,301,foxnews,@FoxNews This is the reason why Republicans are using their pocket judges to block student loan forgiveness,1.59906604021798E+18,5,0,Sat Dec 03 15:40:27 +0000 2022,63555364.0,1.59906467608356E+18,1367531,FoxNews,Sat,Dec 03,15:40:27,2022,2022-12-03,1.59906604021798E+18,Thu Aug 06 22:08:27 +0000 2009,Somebody's dad and son,Maryland,83,tchanta,12146,2764,FALSE,63555364.0,107,17,3,cannot judge support,0,Very important
301,302,foxnews,@FoxNews Too bad these gullable youngsters don't know that the debt forgiveness will more than likely NEVER happen...smh,1.59906611735115E+18,3,0,Sat Dec 03 15:40:46 +0000 2022,1.51882451279984E+18,1.59906467608356E+18,1367531,FoxNews,Sat,Dec 03,15:40:46,2022,2022-12-03,1.59906611735115E+18,Tue Apr 26 05:30:12 +0000 2022,"I'm a real homebody, I like to go out occasionally,  have a good time and conversate with other people on my level.",,6,LouisPe22985561,117,258,FALSE,1.51882451279984E+18,120,20,0,FOR student loan forgiveness,2,Not important at all
302,303,foxnews,@FoxNews It's not debt forgiveness!  It is #debtredistribution! And college kids are clueless for the most part and will believe this rhetoric without even looking any further for the truth. Talk about #disinformation and #ElectionInterference interference!,1.5990664750624E+18,0,0,Sat Dec 03 15:42:11 +0000 2022,1.59795916603491E+18,1.59906467608356E+18,1367531,FoxNews,Sat,Dec 03,15:42:11,2022,2022-12-03,1.5990664750624E+18,Wed Nov 30 14:22:36 +0000 2022,,,3,justmeusa22,3,18,FALSE,1.59795916603491E+18,257,37,0,FOR student loan forgiveness,1,Somewhat important
303,304,foxnews,@FoxNews So remember out there every time a republican senator or Congress person shoes as in the case of the student loan forgiveness program that money comes out of your pocket they make a big deal out of 40 billion Afghanistan cost us 1 billion a day for 22 years,1.59906660545915E+18,4,0,Sat Dec 03 15:42:42 +0000 2022,1.55020778381498E+18,1.59906467608356E+18,1367531,FoxNews,Sat,Dec 03,15:42:42,2022,2022-12-03,1.59906660545915E+18,Thu Jul 21 19:56:10 +0000 2022,"Musician, retired psychotherapist, family man, soldier",,49,Louis05668151,1028,130,FALSE,1.55020778381498E+18,266,50,3,cannot judge support,0,Very important
304,305,foxnews,@FoxNews student loan debt forgiveness is a sham. You would think college-educated students would know that a president has no constitutional power to do it.,1.59906675471766E+18,0,0,Sat Dec 03 15:43:18 +0000 2022,1.58573017036268E+18,1.59906467608356E+18,1367531,FoxNews,Sat,Dec 03,15:43:18,2022,2022-12-03,1.59906675471766E+18,Thu Oct 27 20:29:15 +0000 2022,Patriot,,15,hmic6515266112,2780,5595,FALSE,1.58573017036268E+18,157,26,1,NEUTRAL support,1,Somewhat important
